,0,1,2,3,Request Number,Conditions
2311,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",43085,"CUSTOMER ORDER AN ENGLISH MUFFIN WHICH WAS WRAPPED UP WHEN RECEIVED.  SHE FOUND A PIECE OF RUBBER GLOVE WITH THE MUFFIN.  SHE CALLED THE OWNER REQUESTING HER MONEY RETURNED.  HE WAS RUDE AND SAID THAT ""HOW DO I KNOW IT WAS OUR GLOVE.  WELL JUST COME A GET ANOTHER ENGLISH MUFFIN.  SHE JUST WANTED HIS MONEY BACK.  SHE CLAIMED THAT ONE TIME BEFORE HE WIPED A PLATE OFF WITH THE WET WIPING CLOTH AND THEN PLACED COOKED BACON ON IT FOR SERVING."
2312,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",86571,Glob of chewing tobacco found in the salad.
2313,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target     0  11  cockroaches  roach
1        T1       Target    57  62        roach  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",112395,Cockroaches in my bag of chips. Ordered 4 entrees and a bag of chips. Discovered a little live roach in the bag of chips.
2314,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",119405,"Filthy rail and stairs leading to basement where restroom is located. Crud in the rest room between tiles. Unsanitary condition in the basement and food is prepared downstairs. 
Date of occurrence: 7/31/14 @17:00"
2315,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",48402,THE FLOOR HAS BEEN FLOODED INSIDE THE RESTAURANT.  IT SEEMS LIKE SEWER.
2316,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",123376,"Date occurred: 2/25/15  Time: 7:30p.m.
Kids working in the kitchen around 5 years old."
2317,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target    27  38  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",129460,"Bathrooms were filthy
Live cockroaches in bathroom
Garbage overflowing
Tables are not being cleaned
DoO: 09/29/2015 @ 1900"
2318,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",44679,PRODUCE SITS ON GROUND OUTSIDE THE BACK DOOR IN THE SUN FOR SEVERAL HOURS. POSSIBLY MEATS ALSO.
2319,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",74975,THE RESTROOM WAS FILTHY. THERE WAS FECES ON THE FLOOR IN THE RESTROOM. THE WATER FROM THE TOILET WAS LEAKING INTO THE RESTAURANT.
2320,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",49472,OCCURRED 3/15/05 AT 11:50AM.  COMPLAINANT ORDERED A MESQUITE CHICKEN SUB WHICH CONTAINED A NEEDLE MISSING THE TIP.  HE COMPLAINED TO THE MANAGER WHO THOUGHT IT WAS HUMEROUS AND ASKED IF ANY EMPLOYEES HAD BEEN SEWING THAT DAY.
2321,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",145627,"Floors are dirty.  Soda machine is dirty.  Cashier took money, adjusted his crotch, and then prepared food without washing hands. Female employee at drive-thru was handling her personal phone the whole time during customer's visit.  The whole facility is dirty."
2322,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",102524,"Ants, flying ants and spiders are in there. Bugs are in the kitchen and at the bar by the sodas. Food storage areas are dirty including walk-in. Dishes are not cleaned properly up front. Dish washer does not work."
2323,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",100421,FBI
2324,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",108859,"Date occurred: 04/07/13  Time occurred: 6:45pm
A customers well done steak had 1/4 teaspoon of raw blood on top. The cook turned 20 bloody steaks and then handled the cooked steak with the same tongs."
2325,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",147068,Cigarette butts found in food
2326,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",117233,wants to use on time as a commissary. please let him know if this is possible .
2327,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",57886,TWO WORKERS TOOK MONEY AND THEN HANDLED PIZZA WITHOUT GLOVES. AN EMPLOYEE ATE HER LUNCH AND RETURNED TO WORK WITHOUT WASHING HER HANDS.
2328,fbi_doc,"__________________________________________
","  markup_id vis_category start end        txt type
0        T0       Target     8  17  foodborne  fbi
1        T1       Target    18  25    illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",135635,Suspect foodborne illness.
2329,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",63680,"SALAD BAR EMPLOYEE WAS CHANGING CONTAINERS WITH NO GLOVES.  FOOD FELL OUT OF THE CONTAINER, ONTO THE COUNTER WHERE PATRONS PUT THEIR HANDS AND SHE PICKED IT UP WITH HER BARE HANDS AND PUT IT BACK IN THE CONTAINER WHICH SHE THEN PUT IN THE SALAD BAR."
2330,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",123276,"None of the employees have food handler permits. The cooks don't wash their hands after using the restroom. The dishwasher requires two water heaters, but only one is working. 
DoO: 01/15/2015 @ 1715"
2331,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",50164,THE GIRL MAKING PIZZA WAS WEARING A CAST IN HER ARM. COTTON WAS UNDER THE CAST FILTHY AND TOUCHING THE PRODUCT.
2332,rats_doc,"__________________________________________
","  markup_id vis_category start end    txt  type
0        T0       Target     6  11  mouse  rats","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",52562,LARGE MOUSE WITH BABIES LIVING UNDERNEATH THE BUFFET.
2333,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",123460,No dedicated hand sink on the line. Prepping food in dish sink while dirty dishes are also in the sink. Sanitizer water not changed when dirty. No replacing paper towels when they run out.
2334,fbi_doc,"__________________________________________
","  markup_id vis_category start end         txt type
0        T0       Target    10  20  food borne  fbi
1        T1       Target    21  28     illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",57282,"SUSPECTED FOOD BORNE ILLNESS

NOTE: THIS IS A DUPLICATED ENTRY FOR THIS COMPLAINT, SEE
COMPLAINT CO 0057283 "
2335,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",64040,SEE ATTACHED
2336,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target     0  11  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",118911,"Cockroaches all over table, and bathroom is very dirty. Owner doesn't care. Date 08/01/2014 at 3:00 PM."
2337,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",103677,Girl flipping her hair over pizza before serving it. Employees don't have their hair restrained.
2338,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",100950,FBI Report
2339,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",43727,AN EMPLOYEE PREPARED FOOD WITHOUT A GLOVE CHANGE OR HANDWASH AFTER CLEANING.
2340,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",43717,WORKERS WOULD DROP FOOD ON THE FLOOR BEHIND THE COUNTER AND NOT PICK IT BACK UP.  THEY WOULD WALK ALL OVER IT.  ALSO THE GARBAGE CANS IN THE DINING ROOM WERE OVER FULL AND GARBAGE WAS ALL OVER THE FLOOR.
2341,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",62231,"THERE WAS AN INORDINATE #OF BUGS AND FLIES IN THE SERVING AREA, SO MANY FLIES THAT THE COMPLAINANT HAD TO KEEP BATTING THEMN AWAY TO EAT. SPIDERS AND WEBS WERE ALSO OBSERVED."
2342,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",95244,Kearns high school has a Snack Shack that is run by students. This is not a permited establishment.
2343,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",114510,"Purchased a chili cheeseburger with onions, chili and cheese and the burger tasted bad and looked bad."
2344,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",70372,"A BOX OF TAKE OUT FOOD CONTAINED SEVEN FLIES, CUSTOMER THINKS THEY WERE PLACED IN THE CONTAINER ON PURPOSE."
2345,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",43942,"SALT LAKE CITY BUSINESS LICENSING INSPECTOR HAS THIS BUSINESS LICENSED AS A CONVENIENCE STORE WITH ""NO"" SEATING AND PRE-PACKAGED FOODS ONLY.  WHEN THEY DID A ROUTINE INSPECTION THEY FOUND THEY WERE DOING FOODS (NOT-PRE PACKAGED) AND HAD OUT DOOR SEATING.  THIS FACILITY IS NOT ZONED FOR SEATING.  WE HAVE THEM PERMITTED FOR FOOD."
2346,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target    40  43  ill  fbi
1        T1       Target    82  85  ill  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",87248,"Michale is calling for his mother Mary. They suspected a can of salmon made her ill. She ate the salmon at 3:00 pm became ill at 5:00pm. I gave them the Dept. of Agriculture phone number. I found out she ate a Yannia Greek Express on Saturday May 8, 2010."
2347,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",130701,"Date occurred: 11/19/15 Time: Evening
Homeless man with MRSA was changing his bloody bandages at the dining room table."
